week_start,dc_id,region,sku,forecast_demand_cases,actual_demand_cases,opening_inventory_cases,production_cases,inbound_cases,closing_inventory_cases,lost_sales_cases,service_level_pct,avg_lead_time_days,capacity_utilization_pct,expedite_flag
2024-01-22,DC_017,South,Heineken_650_Bottle,523.0,600,807,298,213,718,0,1.0,5.43841294822233,0.8058655538853434,0
2024-01-29,DC_017,South,Heineken_650_Bottle,643.0,643,784,336,221,698,0,1.0,5.9630651717662095,0.7849183205155833,0
2024-02-05,DC_017,South,Heineken_650_Bottle,486.0,550,741,157,95,443,0,1.0,4.223896878101334,0.7696369126627174,0
2024-02-12,DC_017,South,Heineken_650_Bottle,690.0,511,620,461,249,819,0,1.0,4.571955007590738,0.6907025266073774,0
2024-02-19,DC_017,South,Heineken_650_Bottle,701.0,791,931,467,402,1009,0,1.0,7.3410303275325415,0.9230783408422041,0
2024-02-26,DC_017,South,Heineken_650_Bottle,636.0,651,948,487,106,890,0,1.0,3.9020642329281863,0.9024508525652206,0
2024-03-04,DC_017,South,Heineken_650_Bottle,400.0,378,506,372,191,691,0,1.0,5.0631099016808845,0.9951677107611919,0
2024-03-11,DC_017,South,Heineken_650_Bottle,544.0,622,805,312,204,699,0,1.0,3.920927561667648,0.7323845846634405,0
2024-03-18,DC_017,South,Heineken_650_Bottle,681.0,647,807,282,89,531,0,1.0,4.959603465415404,0.7678578337853638,0
2024-03-25,DC_017,South,Heineken_650_Bottle,562.0,581,677,496,116,708,0,1.0,5.627434663484807,0.8739213921817924,0
2024-04-01,DC_017,South,Heineken_650_Bottle,723.0,644,831,196,142,525,0,1.0,3.074127113362795,0.7255477577086835,0
2024-04-08,DC_017,South,Heineken_650_Bottle,575.0,419,641,289,257,768,0,1.0,4.542481681946796,0.6721743486873982,0
2024-04-15,DC_017,South,Heineken_650_Bottle,649.0,666,891,79,319,623,0,1.0,6.634780303522786,0.7895592021670556,0
2024-04-22,DC_017,South,Heineken_650_Bottle,517.0,647,733,295,253,634,0,1.0,4.050684376512048,0.632080417516789,0
2024-04-29,DC_017,South,Heineken_650_Bottle,460.0,448,705,353,250,860,0,1.0,4.038290074840154,0.5923564806101078,0
2024-05-06,DC_017,South,Heineken_650_Bottle,714.0,787,997,458,134,802,0,1.0,4.218926111420231,0.7147256391773346,0
2024-05-13,DC_017,South,Heineken_650_Bottle,541.0,600,823,317,236,776,0,1.0,4.838343302684232,0.874258643407904,0
2024-05-20,DC_017,South,Heineken_650_Bottle,528.0,575,837,339,422,1023,0,1.0,5.598013770117591,0.8242959347286154,0
2024-05-27,DC_017,South,Heineken_650_Bottle,542.0,479,656,476,227,880,0,1.0,1.0,0.754683982359434,0
2024-06-03,DC_017,South,Heineken_650_Bottle,431.0,341,540,196,298,693,0,1.0,4.8294510659129175,0.9013313676978538,0
2024-06-10,DC_017,South,Heineken_650_Bottle,658.0,620,773,238,186,577,0,1.0,6.155715131284973,0.7972947572213331,0
2024-06-17,DC_017,South,Heineken_650_Bottle,649.0,886,941,402,402,859,0,1.0,4.337168271639376,0.722802656988413,0
2024-06-24,DC_017,South,Heineken_650_Bottle,567.0,683,741,476,268,802,0,1.0,5.563934960007117,0.7891544499003837,0
2024-01-01,DC_018,South,Heineken_330_Can,889.0,1002,1287,415,254,954,0,1.0,2.566672459266157,0.5630854253970122,0
2024-01-08,DC_018,South,Heineken_330_Can,714.0,339,532,519,226,938,0,1.0,7.429742564309182,0.7478583428500443,0
2024-01-15,DC_018,South,Heineken_330_Can,691.0,533,745,477,264,953,0,1.0,5.210212946648966,0.7886253851535967,0
2024-01-22,DC_018,South,Heineken_330_Can,777.0,729,820,544,415,1050,0,1.0,6.127413626980934,0.7303078353203745,0
2024-01-29,DC_018,South,Heineken_330_Can,824.0,899,1184,452,568,1305,0,1.0,4.07352362417794,0.7150421998178806,0
2024-02-05,DC_018,South,Heineken_330_Can,947.0,1035,1261,530,422,1178,0,1.0,5.278814481399191,0.770032779421298,0
2024-02-12,DC_018,South,Heineken_330_Can,851.0,808,893,638,325,1048,0,1.0,6.120859271353895,0.6722387020632373,0
2024-02-19,DC_018,South,Heineken_330_Can,707.0,433,562,163,523,815,0,1.0,6.142712195382808,0.7681722158077173,0
2024-02-26,DC_018,South,Heineken_330_Can,995.0,1059,1129,681,196,947,0,1.0,1.946259817278638,0.5578662357737354,0
2024-03-04,DC_018,South,Heineken_330_Can,884.0,479,674,720,334,1249,0,1.0,7.585148638369992,0.8206161943160929,0
2024-03-11,DC_018,South,Heineken_330_Can,829.0,630,915,501,407,1193,0,1.0,6.338664404169771,0.7646439659503474,0
2024-03-18,DC_018,South,Heineken_330_Can,817.0,744,889,730,475,1350,0,1.0,4.534122747474392,0.8124153791023336,0
2024-03-25,DC_018,South,Heineken_330_Can,624.0,650,850,619,346,1165,0,1.0,3.716635732569122,0.8639304329490549,0
2024-04-01,DC_018,South,Heineken_330_Can,842.0,866,1148,587,237,1106,0,1.0,6.425475163530622,0.8311956788859114,0
2024-04-08,DC_018,South,Heineken_330_Can,799.0,674,892,552,340,1110,0,1.0,8.65557436981678,0.931147266500866,0
2024-04-15,DC_018,South,Heineken_330_Can,720.0,643,783,345,434,919,0,1.0,5.6958144246826965,1.0096891442364737,0
2024-04-22,DC_018,South,Heineken_330_Can,763.0,578,854,482,381,1139,0,1.0,5.265138494962322,0.6195593029633183,0
2024-04-29,DC_018,South,Heineken_330_Can,722.0,906,1078,419,351,942,0,1.0,3.5650575000645865,0.8347501378444254,0
2024-05-06,DC_018,South,Heineken_330_Can,936.0,1181,1456,641,282,1198,0,1.0,5.477784442173145,0.7165695749397553,0
2024-05-13,DC_018,South,Heineken_330_Can,951.0,986,1122,668,308,1112,0,1.0,3.7646840052438417,0.730063445319644,0
2024-05-20,DC_018,South,Heineken_330_Can,692.0,913,1002,315,164,568,0,1.0,3.7654945743057957,0.6392269493965795,0
2024-05-27,DC_018,South,Heineken_330_Can,931.0,818,1109,336,211,838,0,1.0,6.424651894508042,0.9199014367698782,0
2024-06-03,DC_018,South,Heineken_330_Can,860.0,1133,1201,384,117,569,0,1.0,5.956219377745608,0.8042269153554537,0
2024-06-10,DC_018,South,Heineken_330_Can,921.0,752,830,589,148,815,0,1.0,5.9697890680336965,0.7199279700021572,0
2024-06-17,DC_018,South,Heineken_330_Can,823.0,1023,1176,908,386,1447,0,1.0,6.822398659989988,0.6890436198312335,0
2024-06-24,DC_018,South,Heineken_330_Can,955.0,1304,1419,581,186,882,0,1.0,5.423449210133393,0.6620057485887931,0
2024-01-01,DC_018,South,Heineken_650_Bottle,585.0,582,791,459,116,784,0,1.0,6.662184573226771,0.735803951179625,0
2024-01-08,DC_018,South,Heineken_650_Bottle,427.0,550,844,699,364,1357,0,1.0,3.2010948934978884,0.8948227982401058,0
2024-01-15,DC_018,South,Heineken_650_Bottle,537.0,534,747,373,219,805,0,1.0,5.632755806272449,0.897244950154091,0
2024-01-22,DC_018,South,Heineken_650_Bottle,620.0,650,741,371,233,695,0,1.0,5.484977966593961,0.7779060984513992,0
2024-01-29,DC_018,South,Heineken_650_Bottle,581.0,482,769,189,214,690,0,1.0,6.080272250139522,0.6833671915641321,0
2024-02-05,DC_018,South,Heineken_650_Bottle,468.0,492,632,339,357,836,0,1.0,5.662889546842073,0.8531593321064528,0
2024-02-12,DC_018,South,Heineken_650_Bottle,498.0,535,717,451,251,884,0,1.0,5.23783158236908,0.791567306992848,0
2024-02-19,DC_018,South,Heineken_650_Bottle,559.0,687,906,230,348,797,0,1.0,3.3702802663011493,0.6550737798699716,0
2024-02-26,DC_018,South,Heineken_650_Bottle,369.0,209,435,219,248,693,0,1.0,6.6190217328519,0.7635773427246759,0
2024-03-04,DC_018,South,Heineken_650_Bottle,704.0,797,1026,357,186,772,0,1.0,2.6869615474881794,0.6457430002815558,0
2024-03-11,DC_018,South,Heineken_650_Bottle,432.0,471,669,523,85,806,0,1.0,5.783456057061454,0.6005984124312327,0
2024-03-18,DC_018,South,Heineken_650_Bottle,538.0,791,861,315,244,629,0,1.0,7.725804926171053,0.7661262315139673,0
2024-03-25,DC_018,South,Heineken_650_Bottle,753.0,732,929,490,297,984,0,1.0,2.359545078627039,0.826267464939601,0
2024-04-01,DC_018,South,Heineken_650_Bottle,734.0,755,806,509,301,861,0,1.0,5.1321418892382775,0.7772655607753505,0
2024-04-08,DC_018,South,Heineken_650_Bottle,603.0,539,666,232,184,543,0,1.0,2.704412495454547,0.7398353111159435,0
2024-04-15,DC_018,South,Heineken_650_Bottle,664.0,849,1077,431,197,856,0,1.0,3.799954916469315,0.8391601522536604,0
2024-04-22,DC_018,South,Heineken_650_Bottle,533.0,554,614,307,106,473,0,1.0,3.8632428838858752,0.7996314211104305,0
2024-04-29,DC_018,South,Heineken_650_Bottle,575.0,518,671,319,119,591,0,1.0,4.961004892858448,0.8136242762196453,0
2024-05-06,DC_018,South,Heineken_650_Bottle,716.0,803,1066,139,335,737,0,1.0,6.215034123498501,0.8070298904316676,0
2024-05-13,DC_018,South,Heineken_650_Bottle,441.0,528,598,402,191,663,0,1.0,4.728853281595876,0.6561585886514852,0
2024-05-20,DC_018,South,Heineken_650_Bottle,715.0,850,1102,593,340,1185,0,1.0,5.368133624935341,0.7074173089217131,0
2024-05-27,DC_018,South,Heineken_650_Bottle,605.0,461,513,139,168,359,0,1.0,4.877075709286762,0.6559070868624612,0
2024-06-03,DC_018,South,Heineken_650_Bottle,600.0,633,887,603,309,1166,0,1.0,6.496936326953911,0.7587063606556346,0
2024-06-10,DC_018,South,Heineken_650_Bottle,636.0,547,724,482,264,923,0,1.0,6.141440540816131,0.7538232696046562,0
2024-06-17,DC_018,South,Heineken_650_Bottle,429.0,380,471,475,259,825,0,1.0,2.630392402308165,0.8696189785472357,0
2024-06-24,DC_018,South,Heineken_650_Bottle,658.0,531,636,421,150,676,0,1.0,6.481241495114144,0.7446624215349874,0
2024-01-01,DC_019,South,Heineken_330_Can,891.0,915,988,584,299,956,0,1.0,4.960614424966327,0.7323058921196763,0
2024-01-08,DC_019,South,Heineken_330_Can,786.0,858,1066,361,193,762,0,1.0,4.670037405349415,0.6341134552741934,0
2024-01-15,DC_019,South,Heineken_330_Can,703.0,348,588,396,441,1077,0,1.0,3.4595105684661815,0.766601258420688,0
2024-01-22,DC_019,South,Heineken_330_Can,890.0,953,1156,501,254,958,0,1.0,5.691118310304589,0.7842247074565021,0
2024-01-29,DC_019,South,Heineken_330_Can,596.0,751,953,311,337,850,0,1.0,5.995987727030483,0.7957482191976545,0
2024-02-05,DC_019,South,Heineken_330_Can,778.0,924,1045,498,340,959,0,1.0,5.386833047538994,0.7023001448398465,0
2024-02-12,DC_019,South,Heineken_330_Can,651.0,617,776,556,212,927,0,1.0,5.651059491697787,0.6390077994832327,0
2024-02-19,DC_019,South,Heineken_330_Can,907.0,1117,1180,523,288,874,0,1.0,2.6936908298324878,0.8244229974910363,0
2024-02-26,DC_019,South,Heineken_330_Can,775.0,728,1023,431,437,1163,0,1.0,6.021959500396143,0.5894827342643953,0
2024-03-04,DC_019,South,Heineken_330_Can,880.0,1022,1275,217,360,830,0,1.0,5.442479128853839,0.7026760794574192,0
2024-03-11,DC_019,South,Heineken_330_Can,664.0,582,682,303,246,649,0,1.0,3.5428971993065677,0.5042469328514033,0
2024-03-18,DC_019,South,Heineken_330_Can,870.0,816,963,534,212,893,0,1.0,4.004129837564242,0.7557982813611425,0
2024-03-25,DC_019,South,Heineken_330_Can,861.0,1088,1247,137,417,713,0,1.0,2.94179581389007,0.7435606182648103,0
2024-04-01,DC_019,South,Heineken_330_Can,739.0,917,1006,620,221,930,0,1.0,4.782314357622115,0.6646458470909871,0
2024-04-08,DC_019,South,Heineken_330_Can,790.0,701,916,250,170,635,0,1.0,2.7495432630864887,0.7557809869374164,0
2024-04-15,DC_019,South,Heineken_330_Can,897.0,747,966,418,706,1343,0,1.0,5.541929080879468,0.8461970807214623,0
2024-04-22,DC_019,South,Heineken_330_Can,768.0,872,1106,510,269,1013,0,1.0,5.647053964624591,0.6920931560960485,0
2024-04-29,DC_019,South,Heineken_330_Can,714.0,480,661,643,116,940,0,1.0,6.545951275214101,0.8255843354207724,0
2024-05-06,DC_019,South,Heineken_330_Can,902.0,1154,1326,469,458,1099,0,1.0,4.204157614715674,0.7535876535576878,0
2024-05-13,DC_019,South,Heineken_330_Can,766.0,929,1192,531,358,1152,0,1.0,8.866148786029772,0.7454756485593669,0
2024-05-20,DC_019,South,Heineken_330_Can,848.0,673,774,535,300,936,0,1.0,6.441464510850423,0.7621147187405309,0
2024-05-27,DC_019,South,Heineken_330_Can,920.0,873,1156,382,353,1018,0,1.0,,0.6691047952904787,0
2024-06-03,DC_019,South,Heineken_330_Can,647.0,668,893,276,333,834,0,1.0,4.838812161859986,0.8570687162762338,0
2024-06-10,DC_019,South,Heineken_330_Can,867.0,838,919,553,234,868,0,1.0,7.6694471313240555,0.7016907883477681,0
2024-06-17,DC_019,South,Heineken_330_Can,736.0,672,744,599,228,899,0,1.0,5.3131106480243595,0.6689815355726292,0
2024-06-24,DC_019,South,Heineken_330_Can,849.0,745,801,265,64,385,0,1.0,4.006877653169226,0.9378236505719955,1
2024-01-01,DC_019,South,Heineken_650_Bottle,491.0,601,783,429,298,909,0,1.0,3.900182833312247,0.8563090057484164,0
2024-01-08,DC_019,South,Heineken_650_Bottle,591.0,717,789,474,41,587,0,1.0,5.203521371051149,0.8878234662948783,0
2024-01-15,DC_019,South,Heineken_650_Bottle,526.0,547,703,523,390,1069,0,1.0,6.358339746453827,0.8323142632950116,0
2024-01-22,DC_019,South,Heineken_650_Bottle,677.0,749,1028,366,263,908,0,1.0,3.8150165572407433,0.9216333657376587,0
2024-01-29,DC_019,South,Heineken_650_Bottle,671.0,509,788,270,313,862,0,1.0,5.293824656010387,0.6533061158826641,0
2024-02-05,DC_019,South,Heineken_650_Bottle,775.0,667,804,378,230,745,0,1.0,3.357245827565367,0.7313086208378025,0
2024-02-12,DC_019,South,Heineken_650_Bottle,543.0,548,659,301,404,816,0,1.0,3.5396380433489822,0.8235823848957241,0
2024-02-19,DC_019,South,Heineken_650_Bottle,782.0,794,939,225,311,681,0,1.0,3.449962745163321,0.8632332582368254,0
2024-02-26,DC_019,South,Heineken_650_Bottle,784.0,1095,1157,476,259,797,0,1.0,6.424203476153199,0.729970118226792,0
2024-03-04,DC_019,South,Heineken_650_Bottle,654.0,639,755,390,8,514,0,1.0,4.0392104742039345,0.6241824663895237,0
2024-03-11,DC_019,South,Heineken_650_Bottle,657.0,682,980,168,77,543,0,1.0,6.572425297146289,0.8633492304261012,0
2024-03-18,DC_019,South,Heineken_650_Bottle,627.0,439,673,238,332,804,0,1.0,2.834986236892555,0.8313070487707701,0
2024-03-25,DC_019,South,Heineken_650_Bottle,501.0,440,656,283,253,752,0,1.0,5.276058535575939,0.4186075912008108,0
2024-04-01,DC_019,South,Heineken_650_Bottle,584.0,750,982,479,140,851,0,1.0,4.4964586063593535,0.6893635470299877,0
2024-04-08,DC_019,South,Heineken_650_Bottle,681.0,466,555,411,225,725,0,1.0,4.704361064757855,0.7265513319666487,0
2024-04-15,DC_019,South,Heineken_650_Bottle,637.0,596,874,340,238,856,0,1.0,4.155927640232241,0.8361074529553763,0
2024-04-22,DC_019,South,Heineken_650_Bottle,570.0,424,610,133,312,631,0,1.0,7.620749085679236,0.7783268812074279,0
2024-04-29,DC_019,South,Heineken_650_Bottle,475.0,429,483,306,158,518,0,1.0,1.0,0.6507740294035748,0
2024-05-06,DC_019,South,Heineken_650_Bottle,697.0,410,599,623,363,1175,0,1.0,2.811819198558677,0.7528735846797314,0
2024-05-13,DC_019,South,Heineken_650_Bottle,643.0,775,967,230,101,523,0,1.0,4.608150527269247,0.6783873386672254,0
2024-05-20,DC_019,South,Heineken_650_Bottle,599.0,661,733,256,234,562,0,1.0,6.791325704971137,0.8082811516358762,0
2024-05-27,DC_019,South,Heineken_650_Bottle,552.0,688,895,278,237,722,0,1.0,7.211562015722645,0.6837274368155866,0
2024-06-03,DC_019,South,Heineken_650_Bottle,588.0,540,695,421,284,860,0,1.0,5.967344165132769,0.9006016144330313,0
2024-06-10,DC_019,South,Heineken_650_Bottle,635.0,728,809,319,306,706,0,1.0,5.617439968512028,0.7644920829337896,0
2024-06-17,DC_019,South,Heineken_650_Bottle,765.0,557,714,317,117,591,0,1.0,6.388702043947633,0.7072009531334175,0
2024-06-24,DC_019,South,Heineken_650_Bottle,653.0,642,751,475,122,706,0,1.0,4.27410823598995,0.818102033283159,0
2024-01-01,DC_020,North,Heineken_330_Can,756.0,629,918,511,81,881,0,1.0,4.324492073166067,0.770780100670835,0
2024-01-08,DC_020,North,Heineken_330_Can,742.0,813,967,385,231,770,0,1.0,4.393816761680279,0.8722408056503266,0
2024-01-15,DC_020,North,Heineken_330_Can,1005.0,990,1046,435,273,764,0,1.0,5.401816731999347,0.4035190852601642,0
2024-01-22,DC_020,North,Heineken_330_Can,827.0,889,1182,686,297,1276,0,1.0,7.026170259440098,0.7817693717763202,0
2024-01-29,DC_020,North,Heineken_330_Can,672.0,744,804,503,439,1002,0,1.0,5.07814341868605,0.8396035235184747,0
2024-02-05,DC_020,North,Heineken_330_Can,530.0,611,679,498,470,1036,0,1.0,5.346902560694002,0.8003038597061816,0
2024-02-12,DC_020,North,Heineken_330_Can,783.0,737,990,312,366,931,0,1.0,6.492036906896208,0.771044860982358,0
2024-02-19,DC_020,North,Heineken_330_Can,821.0,965,1203,527,490,1255,0,1.0,5.197395018634119,0.7516057470604518,0
2024-02-26,DC_020,North,Heineken_330_Can,953.0,1003,1185,426,294,902,0,1.0,4.281197039951291,0.8080294842268618,0
2024-03-04,DC_020,North,Heineken_330_Can,638.0,646,902,358,249,863,0,1.0,5.367261350178773,0.9269797570021959,0
2024-03-11,DC_020,North,Heineken_330_Can,869.0,858,1106,489,446,1183,0,1.0,5.996147321163551,0.6222571324761823,0
2024-03-18,DC_020,North,Heineken_330_Can,854.0,918,1060,541,336,1019,0,1.0,5.619548247254639,0.9187895878977284,0
2024-03-25,DC_020,North,Heineken_330_Can,949.0,999,1244,422,589,1256,0,1.0,5.30472618349954,0.8386081999326901,0
2024-04-01,DC_020,North,Heineken_330_Can,738.0,416,676,382,262,904,0,1.0,3.580336369654767,0.7950399736827295,0
2024-04-08,DC_020,North,Heineken_330_Can,781.0,779,978,756,133,1088,0,1.0,4.594192391889199,,0
2024-04-15,DC_020,North,Heineken_330_Can,796.0,1059,1122,71,353,487,0,1.0,7.080438234055415,0.7731425334083072,0
2024-04-22,DC_020,North,Heineken_330_Can,806.0,967,1200,693,0,926,0,1.0,4.1819639207489425,0.6680201786259716,0
2024-04-29,DC_020,North,Heineken_330_Can,762.0,965,1213,499,269,1016,0,1.0,5.331742410643141,0.7419486094217145,0
2024-05-06,DC_020,North,Heineken_330_Can,1060.0,1181,1472,434,304,1029,0,1.0,8.231572721125733,0.6755050272136501,0
2024-05-13,DC_020,North,Heineken_330_Can,874.0,734,991,642,233,1132,0,1.0,3.374602008189645,0.6897257720167441,0
2024-05-20,DC_020,North,Heineken_330_Can,753.0,801,956,459,412,1026,0,1.0,5.118527816759661,0.7662930905581282,0
2024-05-27,DC_020,North,Heineken_330_Can,820.0,594,666,437,550,1059,0,1.0,6.327109742557335,0.8466838056411429,0
2024-06-03,DC_020,North,Heineken_330_Can,894.0,1042,1238,442,304,942,0,1.0,4.287240567633225,0.5401197938057598,0
2024-06-10,DC_020,North,Heineken_330_Can,957.0,921,1172,584,368,1203,0,1.0,5.087805522884119,0.5940913153474755,0
2024-06-17,DC_020,North,Heineken_330_Can,840.0,821,999,328,566,1072,0,1.0,7.33284057670697,0.8504284693983595,0
2024-06-24,DC_020,North,Heineken_330_Can,802.0,932,1022,417,315,822,0,1.0,4.9328986269005854,0.8191079487256065,0
2024-01-01,DC_020,North,Heineken_650_Bottle,618.0,522,727,345,251,801,0,1.0,5.759261513858403,0.9534478301157083,0
2024-01-08,DC_020,North,Heineken_650_Bottle,616.0,533,613,566,250,896,0,1.0,6.487346238789488,0.8373973885748631,0
2024-01-15,DC_020,North,Heineken_650_Bottle,711.0,433,576,436,209,788,0,1.0,5.169079080635052,0.8139357470931794,0
2024-01-22,DC_020,North,Heineken_650_Bottle,541.0,606,857,305,143,699,0,1.0,6.040878755523018,0.7001160641830583,0
2024-01-29,DC_020,North,Heineken_650_Bottle,733.0,791,884,479,187,759,0,1.0,6.5653211012502215,0.9652394665833142,0
2024-02-05,DC_020,North,Heineken_650_Bottle,581.0,597,664,153,296,516,0,1.0,4.684785907412843,0.5130377521347369,0
2024-02-12,DC_020,North,Heineken_650_Bottle,656.0,547,698,28,279,458,0,1.0,,0.6530093292670708,0
2024-02-19,DC_020,North,Heineken_650_Bottle,430.0,311,596,274,346,905,0,1.0,7.289188687757328,0.6643004368711074,0
2024-02-26,DC_020,North,Heineken_650_Bottle,511.0,545,651,258,281,645,0,1.0,5.617343098858504,0.8326441987141638,0
2024-03-04,DC_020,North,Heineken_650_Bottle,588.0,509,712,297,205,705,0,1.0,4.021444582782782,0.8709652491854525,0
2024-03-11,DC_020,North,Heineken_650_Bottle,592.0,458,748,195,181,666,0,1.0,3.4804519718491376,0.6482872101907329,0
2024-03-18,DC_020,North,Heineken_650_Bottle,764.0,897,957,378,241,679,0,1.0,3.636548958869905,0.7707540720687376,0
2024-03-25,DC_020,North,Heineken_650_Bottle,726.0,616,721,421,186,712,0,1.0,4.498723032604983,0.783895541542538,0
2024-04-01,DC_020,North,Heineken_650_Bottle,467.0,502,663,223,86,470,0,1.0,5.347284521192627,0.5864596931413286,0
2024-04-08,DC_020,North,Heineken_650_Bottle,711.0,660,926,440,260,966,0,1.0,2.4672896957418047,0.7117478867888177,0
2024-04-15,DC_020,North,Heineken_650_Bottle,524.0,473,745,392,325,989,0,1.0,5.292538593175903,0.8827023068734194,0
2024-04-22,DC_020,North,Heineken_650_Bottle,620.0,578,743,171,125,461,0,1.0,4.656064329951588,0.7596318126132325,0
2024-04-29,DC_020,North,Heineken_650_Bottle,636.0,464,658,339,272,805,0,1.0,2.5674067584039046,0.5579863725251435,0
2024-05-06,DC_020,North,Heineken_650_Bottle,626.0,727,1009,376,258,916,0,1.0,2.4559109948254823,0.8434238710092827,0
2024-05-13,DC_020,North,Heineken_650_Bottle,481.0,490,577,443,228,758,0,1.0,1.3566160110341805,0.7874794046995979,0
2024-05-20,DC_020,North,Heineken_650_Bottle,632.0,725,830,441,252,798,0,1.0,3.020335609140817,0.8033319691710332,0
2024-05-27,DC_020,North,Heineken_650_Bottle,614.0,579,681,516,137,755,0,1.0,2.1009155161631523,0.8349184140049948,0
2024-06-03,DC_020,North,Heineken_650_Bottle,498.0,385,448,650,313,1026,0,1.0,5.3328026215759285,0.7970808534929705,0
2024-06-10,DC_020,North,Heineken_650_Bottle,570.0,572,810,368,61,667,0,1.0,3.2108603857310487,0.7081543480297591,0
2024-06-17,DC_020,North,Heineken_650_Bottle,567.0,695,847,324,256,732,0,1.0,5.717568863801082,0.4886249035582669,0
2024-06-24,DC_020,North,Heineken_650_Bottle,624.0,373,611,309,354,901,0,1.0,7.404719428339657,0.8459636133808786,0
2024-01-15,DC_017,South,Heineken_330_Can,930.0,1266,1499,692,223,1148,0,1.0,3.8591164549946395,0.7868047065998522,0
2024-05-20,DC_013,South,Heineken_330_Can,863.0,824,1063,92,179,510,0,1.0,4.499302055771657,0.6093638848110555,0
2024-03-18,DC_019,South,Heineken_650_Bottle,627.0,439,673,238,332,804,0,1.0,2.834986236892555,0.8313070487707701,0
2024-04-29,DC_009,West,Heineken_330_Can,575.0,502,673,734,256,1161,0,1.0,3.6211986951639674,0.7793948632296248,0
2024-02-26,DC_016,South,Heineken_650_Bottle,453.0,393,487,414,178,686,0,1.0,4.892927098230964,0.7729452461684184,0
2024-03-18,DC_006,East,Heineken_650_Bottle,520.0,403,693,523,20,833,0,1.0,6.614063658735182,0.5646950150467557,0
2024-01-15,DC_009,West,Heineken_330_Can,761.0,705,951,534,339,1119,0,1.0,4.187812125779665,0.8388281989649171,0
2024-02-26,DC_004,East,Heineken_650_Bottle,818.0,692,833,401,165,707,0,1.0,4.533451069983376,0.7519321616834272,0
2024-03-18,DC_018,South,Heineken_330_Can,817.0,744,889,730,475,1350,0,1.0,4.534122747474392,0.8124153791023336,0
2024-01-08,DC_001,South,Heineken_650_Bottle,551.0,588,824,579,287,1102,0,1.0,7.274788239204045,0.6227840729708521,0
2024-06-10,DC_010,West,Heineken_330_Can,749.0,912,1060,582,206,936,0,1.0,5.652488547094525,0.7251002518536286,0
2024-02-19,DC_016,South,Heineken_330_Can,822.0,837,1079,496,197,935,0,1.0,5.601582677722385,0.7116711674573563,0
2024-04-22,DC_005,South,Heineken_650_Bottle,535.0,461,675,427,243,884,0,1.0,5.619508052069963,0.7540507658310821,0
2024-04-22,DC_004,East,Heineken_650_Bottle,586.0,543,675,570,206,908,0,1.0,3.173713359055968,0.7609798096911778,0
2024-05-27,DC_011,East,Heineken_330_Can,461.0,672,853,572,400,1153,0,1.0,4.0807623912078,0.7405281959842265,0
