transaction_id,date,region,city,outlet_type,sales_channel,customer_type,brand,pack_size_ml,pack_type,promo_flag,promo_type,discount_pct,competitor_price_index,units_sold,base_price_per_unit,gross_sales_value,net_sales_value,stock_at_start,stock_at_end,oos_flag,weather,temp_c,event
TXN_000135,2024-02-28,North,Chandigarh,Supermarket,Off-Trade,Independent Store,Kingfisher,1000,Keg,0,None,0.039,0.924,41,228.19,9355.93,8993.86,70,28,0,Sunny,23.2,None
TXN_000136,2024-03-18,South,Hyderabad,Hypermarket,Off-Trade,Modern Trade,Heineken,500,Can,0,None,0.027,1.068,26,177.41,4612.74,4488.54,46,18,0,Cloudy,29.2,None
TXN_000137,2024-01-09,East,Kolkata,Bar/Restaurant,On-Trade,Modern Trade,Kingfisher,330,Bottle,0,None,0.009,,52,137.63,7156.53,7091.11,99,56,0,Rainy,29.1,None
TXN_000138,2024-07-25,North,Jaipur,Supermarket,Off-Trade,Independent Store,Local_Brand_B,500,Bottle,1,Digital_Coupon,0.276,0.93,64,132.18,8459.64,6120.83,99,44,0,,25.5,None
TXN_000139,2024-03-06,West,Surat,Convenience Store,Off-Trade,Independent Store,Budweiser,330,Bottle,0,None,0.035,0.948,39,147.3,5744.66,5543.5,69,27,0,Sunny,28.4,None
TXN_000140,2024-08-10,South,Hyderabad,Bar/Restaurant,On-Trade,Retail Chain,Budweiser,330,Bottle,1,Display,,0.962,115,153.47,17649.53,14595.47,147,33,0,Sunny,30.2,Sports_Event
TXN_000141,2024-07-17,East,Bhubaneswar,Supermarket,Off-Trade,HoReCa,Budweiser,330,Keg,1,Display,0.086,1.02,48,153.38,7362.13,6726.17,62,18,0,Rainy,28.5,None
TXN_000142,2024-02-10,North,Lucknow,E-commerce,Off-Trade,Modern Trade,Local_Brand_B,330,Keg,1,Bundle,0.26,0.977,61,110.12,6717.03,4972.89,103,42,0,Cloudy,27.6,Concert
TXN_000143,2024-03-17,South,Bengaluru,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,500,Can,1,Price_Off,0.268,0.94,28,129.71,3631.93,2659.19,46,22,0,Rainy,28.0,None
TXN_000144,2024-06-02,North,Jaipur,Supermarket,Off-Trade,Independent Store,Kingfisher,500,Keg,0,None,0.026,1.035,75,163.12,12234.05,11910.22,122,42,0,Sunny,23.6,Festival
TXN_000145,2024-05-03,West,Surat,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,650,Bottle,0,None,0.009,0.988,26,143.93,3742.14,3710.06,39,11,0,,29.8,None
TXN_000146,2024-05-15,West,Mumbai,Hypermarket,Off-Trade,HoReCa,Kingfisher,500,Draft,0,None,0.027,1.01,76,175.29,13322.04,12961.45,97,27,0,Sunny,30.8,None
TXN_000147,2024-09-26,East,Guwahati,Supermarket,Off-Trade,Retail Chain,Heineken,330,Keg,1,Display,0.229,0.982,76,159.14,12094.81,9320.12,106,32,0,Sunny,29.7,None
TXN_000148,2024-09-08,South,Bengaluru,E-commerce,Off-Trade,Independent Store,Budweiser,1000,Bottle,0,None,0.031,1.028,41,255.08,10458.08,10135.14,70,26,0,Cloudy,27.8,None
TXN_000149,2024-09-14,South,Chennai,E-commerce,Off-Trade,Modern Trade,Local_Brand_A,500,Can,0,None,0.032,1.093,22,141.92,3122.25,3021.93,46,30,0,Cloudy,26.3,None
TXN_000150,2024-09-04,West,Surat,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_A,330,Bottle,1,Price_Off,0.129,1.086,65,116.83,7593.79,6615.27,81,13,0,Sunny,28.6,None
TXN_000151,2024-06-18,East,Patna,Bar/Restaurant,On-Trade,Independent Store,Kingfisher,1000,Can,0,None,0.029,0.98,42,234.0,9827.85,9544.14,67,25,0,Cloudy,27.4,None
TXN_000152,2024-07-25,South,Kochi,E-commerce,Off-Trade,Retail Chain,Heineken,650,Draft,0,None,0.002,1.052,39,241.59,9422.17,9401.84,56,22,0,Humid,30.2,None
TXN_000153,2024-03-04,West,Surat,Supermarket,Off-Trade,Independent Store,Heineken,500,Bottle,1,Price_Off,0.193,0.851,35,188.47,6596.61,5324.79,57,29,0,Sunny,29.5,None
TXN_000154,2024-01-04,East,Guwahati,Supermarket,Off-Trade,Modern Trade,Kingfisher,650,Bottle,0,None,0.028,1.113,53,197.27,10455.12,10161.45,73,19,0,Sunny,28.2,None
TXN_000155,2024-01-18,North,Lucknow,E-commerce,Off-Trade,Independent Store,Local_Brand_B,330,Draft,0,None,0.014,1.01,21,125.43,2634.0,2598.1,36,16,0,Sunny,25.7,None
TXN_000156,2024-03-29,North,Chandigarh,Convenience Store,Off-Trade,Modern Trade,Budweiser,650,Can,0,None,0.006,1.095,28,209.5,5866.03,5832.72,56,27,0,Humid,28.7,None
TXN_000157,2024-08-26,South,Chennai,Hypermarket,Off-Trade,Retail Chain,Budweiser,500,Bottle,0,None,0.039,1.148,104,173.07,17999.76,17290.95,151,50,0,Sunny,29.0,None
TXN_000158,2024-08-03,North,Lucknow,Supermarket,Off-Trade,Retail Chain,Heineken,650,Bottle,0,,0.028,,27,214.77,5798.87,5635.93,52,30,0,Cloudy,23.3,Festival
TXN_000159,2024-07-16,South,Bengaluru,Supermarket,Off-Trade,HoReCa,Local_Brand_A,1000,Can,0,None,0.016,1.013,77,204.29,15730.27,15474.33,145,65,0,Sunny,27.9,Long_Weekend
TXN_000160,2024-04-07,East,Guwahati,Bar/Restaurant,On-Trade,Retail Chain,Heineken,500,Can,0,None,0.007,1.028,54,186.7,10081.79,10010.58,87,37,0,Rainy,25.3,Long_Weekend
TXN_000161,2024-02-20,West,Mumbai,Supermarket,Off-Trade,HoReCa,Budweiser,650,Bottle,0,None,0.039,1.095,22,189.85,4176.81,4011.96,47,22,0,Rainy,29.1,None
TXN_000162,2024-12-23,North,Jaipur,Hypermarket,Off-Trade,HoReCa,Kingfisher,1000,Keg,0,None,0.023,,111,240.72,26719.6,26112.31,196,92,0,Sunny,26.7,None
TXN_000163,2024-05-10,West,Pune,Supermarket,Off-Trade,Modern Trade,Budweiser,330,Bottle,0,None,0.012,0.884,52,146.27,7606.14,7517.43,79,27,0,Cloudy,30.7,Long_Weekend
TXN_000164,2024-05-26,South,Bengaluru,Convenience Store,Off-Trade,Retail Chain,Kingfisher,1000,Bottle,0,None,0.034,1.022,23,238.04,5474.87,5290.05,34,13,0,Sunny,29.2,None
TXN_000165,2024-10-29,North,Jaipur,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,650,Draft,0,None,0.038,1.076,32,159.51,5104.37,4912.4,55,26,0,Humid,28.0,None
TXN_000166,2024-02-15,West,Ahmedabad,Supermarket,Off-Trade,HoReCa,Budweiser,500,Keg,0,None,0.043,1.036,16,169.6,2713.58,2597.77,34,14,0,Sunny,31.1,None
TXN_000167,2024-01-19,South,Hyderabad,Supermarket,Off-Trade,Retail Chain,Kingfisher,330,Can,1,Digital_Coupon,0.167,1.106,64,138.71,8877.74,7397.85,112,56,0,Cool,24.5,None
TXN_000168,2024-06-23,South,Hyderabad,Convenience Store,Off-Trade,Independent Store,Budweiser,650,Draft,0,None,0.018,,36,219.42,7899.29,7758.96,55,28,0,Sunny,30.6,None
TXN_000169,2024-03-14,South,Bengaluru,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,650,Can,0,None,0.015,0.979,46,153.99,7083.4,6974.3,83,39,0,Cool,,None
TXN_000170,2024-03-03,South,Bengaluru,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,650,Bottle,0,None,0.039,0.944,22,138.6,3049.13,2931.13,38,24,0,Humid,29.4,None
TXN_000171,2024-07-14,North,Delhi,E-commerce,Off-Trade,Retail Chain,Local_Brand_A,330,Can,0,None,0.028,1.02,30,122.29,3668.83,3566.13,57,31,0,Sunny,26.1,None
TXN_000172,2024-05-19,North,Delhi,Hypermarket,Off-Trade,Retail Chain,Local_Brand_B,500,Bottle,1,Digital_Coupon,0.275,0.953,135,135.26,18260.71,13230.25,154,18,0,Sunny,27.4,Sports_Event
TXN_000173,2024-04-02,East,Guwahati,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,1000,Bottle,0,None,0.006,0.879,26,179.25,4660.54,4630.39,41,22,0,Humid,30.0,None
TXN_000174,2024-02-15,North,Delhi,Supermarket,Off-Trade,Retail Chain,Heineken,650,Draft,0,None,0.035,0.898,66,231.26,15263.08,14723.05,128,67,0,Cloudy,24.0,Festival
TXN_000175,2024-05-02,West,Pune,Convenience Store,Off-Trade,Independent Store,Budweiser,650,Bottle,0,None,0.007,1.05,33,199.48,6582.87,6535.95,60,36,0,Sunny,28.7,None
TXN_000176,2024-07-06,South,Bengaluru,Convenience Store,Off-Trade,Independent Store,Kingfisher,1000,Keg,0,None,0.023,1.032,50,239.05,11952.72,11673.81,82,31,0,Cloudy,30.7,Sports_Event
TXN_000177,2024-10-08,West,Pune,Hypermarket,Off-Trade,Retail Chain,Kingfisher,330,Can,0,None,0.018,0.927,73,134.64,9829.01,9647.29,84,7,0,Rainy,31.2,None
TXN_000178,2024-10-10,North,Lucknow,Supermarket,Off-Trade,Independent Store,Local_Brand_B,650,Bottle,0,None,0.046,1.012,32,149.28,4776.84,4556.45,51,24,0,Cloudy,24.9,None
TXN_000179,2024-04-20,North,Chandigarh,Convenience Store,Off-Trade,Retail Chain,Local_Brand_A,650,Bottle,0,None,0.02,0.883,23,157.73,3627.87,3553.67,45,25,0,Cloudy,24.7,None
TXN_000180,2024-09-16,South,Chennai,E-commerce,Off-Trade,Retail Chain,Kingfisher,500,Bottle,0,None,0.025,1.093,31,162.67,5042.75,4917.29,61,31,0,Humid,29.0,None
TXN_000181,2024-04-09,South,Kochi,Hypermarket,Off-Trade,Modern Trade,Heineken,330,Draft,0,None,0.039,0.939,86,174.1,14972.18,14382.59,120,35,0,Sunny,,None
TXN_000182,2024-07-25,West,Mumbai,Supermarket,Off-Trade,Retail Chain,Budweiser,1000,Bottle,0,None,0.043,1.011,9,247.75,2229.74,2133.54,30,27,0,Cloudy,28.8,None
TXN_000183,2024-12-07,West,Surat,Hypermarket,Off-Trade,HoReCa,Budweiser,330,Can,0,None,,0.975,83,158.59,13163.07,12732.89,160,83,0,Humid,31.2,None
TXN_000184,2024-11-08,West,Mumbai,Convenience Store,Off-Trade,Modern Trade,Budweiser,1000,Draft,0,None,0.031,1.003,50,270.81,13540.72,13121.0,78,30,0,Sunny,30.4,None
TXN_000185,2024-12-09,West,Pune,Hypermarket,Off-Trade,Independent Store,Kingfisher,1000,Bottle,0,None,0.019,1.0,60,233.42,14005.11,13738.89,86,24,0,Humid,29.9,None
TXN_000186,2024-04-10,West,Mumbai,Supermarket,Off-Trade,Independent Store,Heineken,500,Bottle,1,Price_Off,0.273,1.108,58,187.6,10880.97,7906.36,82,28,0,Sunny,30.9,None
TXN_000187,2024-11-21,West,Mumbai,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_A,1000,Bottle,1,Bundle,0.06,,55,211.34,11623.74,10924.33,89,38,0,Sunny,29.4,None
TXN_000188,2024-04-22,South,Bengaluru,Convenience Store,Off-Trade,Retail Chain,Local_Brand_A,650,Can,0,None,0.042,0.977,24,151.12,3626.93,3474.27,38,12,0,Sunny,27.4,None
TXN_000189,2024-11-08,South,Chennai,Bar/Restaurant,On-Trade,Retail Chain,Budweiser,500,Keg,0,None,0.034,0.89,96,175.84,16880.34,16299.77,167,73,0,Humid,29.2,Sports_Event
TXN_000190,2024-03-01,East,Bhubaneswar,E-commerce,Off-Trade,Retail Chain,Kingfisher,500,Bottle,1,Digital_Coupon,0.069,1.013,90,171.84,15465.39,14404.84,176,88,0,Cool,24.4,Festival
TXN_000191,2024-05-17,South,Bengaluru,Convenience Store,Off-Trade,Retail Chain,Kingfisher,500,Bottle,0,None,0.018,,35,164.47,5756.37,5651.16,54,19,0,Sunny,27.9,None
TXN_000192,2024-07-13,North,Jaipur,Supermarket,Off-Trade,Independent Store,Budweiser,330,Can,0,None,0.025,0.835,81,151.03,12233.57,11923.11,148,66,0,Cloudy,25.2,Concert
TXN_000193,2024-06-10,West,Ahmedabad,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,650,Bottle,1,Digital_Coupon,0.294,0.928,47,143.1,6725.82,4746.01,93,43,0,Rainy,28.8,None
TXN_000194,2024-03-10,West,Mumbai,Supermarket,Off-Trade,Retail Chain,Budweiser,500,Keg,0,None,0.024,1.037,101,178.77,18056.27,17620.66,165,67,0,,32.8,Festival
TXN_000195,2024-05-04,South,Kochi,Bar/Restaurant,On-Trade,Independent Store,Kingfisher,330,Bottle,0,None,0.027,0.951,123,137.2,16875.56,16423.62,199,72,0,,28.3,Festival
TXN_000196,2024-07-26,South,Kochi,Supermarket,Off-Trade,Retail Chain,Heineken,650,Can,0,None,0.039,0.965,39,196.69,7670.96,7368.97,65,22,0,Sunny,33.0,None
TXN_000197,2024-09-08,North,Delhi,Hypermarket,Off-Trade,HoReCa,Local_Brand_A,500,Keg,0,None,0.015,1.07,91,134.61,12249.83,12068.7,171,85,0,Humid,31.2,Sports_Event
TXN_000198,2024-01-29,North,Chandigarh,Convenience Store,Off-Trade,Retail Chain,Budweiser,1000,Can,1,Display,0.178,0.989,42,253.77,10658.3,8762.47,82,41,0,Sunny,,None
TXN_000199,2024-11-18,West,Surat,E-commerce,Off-Trade,Retail Chain,Kingfisher,650,Bottle,0,None,0.037,0.894,23,183.44,4219.13,4061.93,41,21,0,Cloudy,29.2,None
TXN_000200,2024-01-11,West,Surat,Bar/Restaurant,On-Trade,Modern Trade,Kingfisher,650,Bottle,0,None,0.022,0.958,50,179.49,8974.74,8773.05,64,15,0,Sunny,29.1,None
TXN_000201,2024-08-16,North,Delhi,Supermarket,Off-Trade,HoReCa,Local_Brand_B,500,Keg,0,None,0.028,1.073,45,132.78,5974.88,5806.03,71,21,0,,29.9,None
TXN_000202,2024-09-16,West,Pune,E-commerce,Off-Trade,Retail Chain,Local_Brand_B,500,Can,1,Digital_Coupon,0.212,1.081,51,123.98,6322.73,4981.87,71,24,0,Sunny,30.6,None
TXN_000203,2024-09-16,East,Kolkata,Hypermarket,Off-Trade,HoReCa,Kingfisher,650,Can,0,None,0.014,0.827,53,179.23,9499.28,9369.58,87,36,0,Sunny,29.4,None
TXN_000204,2024-10-06,South,Bengaluru,Supermarket,Off-Trade,Retail Chain,Budweiser,500,Can,0,None,0.015,1.006,67,180.95,12123.73,11938.84,117,52,0,Sunny,30.1,Sports_Event
TXN_000205,2024-08-07,South,Chennai,E-commerce,Off-Trade,Independent Store,Heineken,330,Bottle,0,None,,1.144,26,164.25,4270.56,4230.27,52,24,0,Cloudy,29.0,None
TXN_000206,2024-07-02,West,Ahmedabad,Bar/Restaurant,On-Trade,HoReCa,Budweiser,650,Bottle,0,None,0.002,0.913,55,202.69,11147.81,11124.38,78,20,0,Cloudy,30.9,None
TXN_000207,2024-10-17,North,Chandigarh,Convenience Store,Off-Trade,Modern Trade,Budweiser,650,Bottle,0,None,0.04,1.098,30,195.41,5862.23,5629.81,42,7,0,Rainy,25.1,None
TXN_000208,2024-10-20,North,Lucknow,Convenience Store,Off-Trade,Retail Chain,Heineken,330,Can,0,None,0.047,0.942,29,162.84,4722.39,4498.12,56,25,0,Rainy,23.0,Festival
TXN_000209,2024-11-01,West,Surat,Hypermarket,Off-Trade,Modern Trade,Local_Brand_B,330,Keg,0,None,0.015,0.984,77,112.15,8635.64,8510.21,101,23,0,Sunny,27.9,None
TXN_000210,2024-12-09,West,Pune,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,1000,Bottle,0,None,0.038,1.097,44,209.45,9215.98,8863.27,66,28,0,Sunny,28.7,None
TXN_000211,2024-12-07,North,Delhi,Convenience Store,Off-Trade,HoReCa,Heineken,500,Bottle,0,None,0.041,1.087,13,183.87,2390.35,2293.22,37,30,0,Rainy,24.4,None
TXN_000212,2024-06-02,South,Hyderabad,Hypermarket,Off-Trade,Modern Trade,Local_Brand_B,1000,Can,0,None,0.022,0.966,110,182.35,20058.38,19620.82,219,116,0,Sunny,29.8,Festival
TXN_000213,2024-07-05,West,Ahmedabad,E-commerce,Off-Trade,Independent Store,Kingfisher,330,Draft,1,Bundle,0.283,0.952,93,153.27,14254.38,10223.33,104,9,0,Sunny,32.5,Festival
TXN_000214,2024-07-13,East,Guwahati,Convenience Store,Off-Trade,Independent Store,Budweiser,500,Bottle,0,None,0.041,0.921,60,172.5,10349.72,9926.72,87,22,0,Sunny,29.8,Sports_Event
TXN_000215,2024-10-28,West,Surat,Convenience Store,Off-Trade,Retail Chain,Budweiser,500,Can,0,None,0.046,0.88,27,174.78,4719.04,4502.25,41,14,0,Rainy,29.9,None
TXN_000216,2024-01-11,West,Pune,E-commerce,Off-Trade,Independent Store,Kingfisher,500,Draft,1,Bundle,,0.89,43,172.58,7420.73,5633.8,76,30,0,Sunny,29.9,None
TXN_000217,2024-05-16,South,Kochi,Supermarket,Off-Trade,Retail Chain,Budweiser,650,Bottle,0,None,0.045,1.06,60,188.04,11282.26,10780.05,79,14,0,Cloudy,26.3,Concert
TXN_000218,2024-09-02,East,Patna,Convenience Store,Off-Trade,Retail Chain,Local_Brand_A,330,Bottle,0,None,0.03,1.129,32,119.97,3838.97,3723.5,55,31,0,Sunny,29.0,None
TXN_000219,2024-10-08,North,Lucknow,Bar/Restaurant,On-Trade,Independent Store,Local_Brand_B,500,Draft,0,None,0.031,0.967,44,144.4,6353.57,6155.97,66,31,0,Sunny,24.2,None
TXN_000220,2024-12-21,West,Mumbai,Bar/Restaurant,On-Trade,Retail Chain,Heineken,500,Keg,0,None,0.013,1.014,51,191.42,9762.51,9634.07,98,53,0,Rainy,27.8,Festival
TXN_000221,2024-03-08,West,Mumbai,Supermarket,Off-Trade,HoReCa,Kingfisher,1000,Bottle,1,Bundle,0.247,1.038,97,234.74,22770.19,17155.05,124,29,0,Humid,29.7,Concert
TXN_000222,2024-04-25,North,Delhi,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,500,Bottle,1,Price_Off,0.154,1.071,32,133.88,4284.26,3624.83,41,6,0,Rainy,22.6,None
TXN_000223,2024-11-17,West,Surat,Convenience Store,Off-Trade,Independent Store,Kingfisher,500,Can,1,Price_Off,0.253,0.901,56,166.16,9304.7,6949.9,81,32,0,Sunny,26.0,None
TXN_000224,2024-01-08,West,Surat,Bar/Restaurant,On-Trade,Retail Chain,Budweiser,1000,Keg,0,None,0.004,0.912,47,254.13,11944.08,11895.05,88,48,0,Cloudy,30.7,None
TXN_000225,2024-12-21,North,Lucknow,Convenience Store,Off-Trade,Independent Store,Budweiser,650,Can,0,None,0.047,0.975,30,192.67,5780.19,5511.15,55,28,0,Sunny,26.2,None
TXN_000226,2024-08-13,South,Chennai,Convenience Store,Off-Trade,Retail Chain,Kingfisher,330,Keg,1,Display,0.237,1.11,25,144.4,3609.88,2753.69,48,20,0,Cloudy,29.8,None
TXN_000227,2024-06-16,West,Surat,Convenience Store,Off-Trade,Retail Chain,Local_Brand_A,650,Bottle,1,Digital_Coupon,0.125,0.966,31,161.81,5016.07,4387.75,49,25,0,Cloudy,29.7,Festival
TXN_000228,2024-08-08,South,Kochi,Hypermarket,Off-Trade,HoReCa,Heineken,500,Bottle,1,Digital_Coupon,0.08,1.017,125,188.19,23523.18,21643.55,228,105,0,Sunny,27.2,None
TXN_000229,2024-05-17,North,Chandigarh,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,330,Can,1,Digital_Coupon,0.121,1.044,53,113.02,5990.11,5267.52,79,28,0,Sunny,24.8,None
TXN_000230,2024-06-17,South,Chennai,Bar/Restaurant,On-Trade,Modern Trade,Budweiser,330,Can,0,None,0.008,1.045,48,153.51,7368.28,7307.83,77,30,0,Cool,25.6,None
TXN_000231,2024-11-20,West,Mumbai,Supermarket,Off-Trade,Modern Trade,Heineken,1000,Bottle,1,Bundle,0.165,0.919,59,265.23,15648.69,13072.09,103,44,0,Humid,31.3,None
TXN_000232,2024-08-03,North,Jaipur,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,500,Draft,1,Digital_Coupon,0.058,1.122,78,151.87,11845.62,11158.09,108,37,0,Rainy,24.0,None
TXN_000233,2024-08-20,South,Bengaluru,Convenience Store,Off-Trade,Independent Store,Budweiser,330,Bottle,0,None,0.027,,39,151.0,5888.91,5729.83,60,16,0,Sunny,28.4,Festival
TXN_000234,2024-03-30,West,Ahmedabad,Supermarket,Off-Trade,HoReCa,Heineken,330,Draft,0,None,0.016,1.076,55,173.9,9564.26,9408.3,81,21,0,Sunny,29.2,None
TXN_000235,2024-11-02,North,Jaipur,Hypermarket,Off-Trade,Retail Chain,Budweiser,500,Keg,0,None,0.037,0.993,91,168.41,15325.19,14753.66,119,33,0,Sunny,26.1,Sports_Event
TXN_000236,2024-02-14,South,Bengaluru,Convenience Store,Off-Trade,Independent Store,Kingfisher,330,Draft,1,Bundle,0.053,0.941,39,161.31,6290.98,5954.83,68,38,0,Cloudy,28.5,None
TXN_000237,2024-04-02,East,Guwahati,Supermarket,Off-Trade,Retail Chain,Heineken,1000,Bottle,0,,0.027,0.922,37,277.07,10251.69,9979.64,60,21,0,Sunny,27.4,None
TXN_000238,2024-12-05,North,Delhi,Supermarket,Off-Trade,Independent Store,Heineken,330,Can,1,Display,0.194,1.068,42,160.56,6743.48,5431.95,65,30,0,Sunny,23.0,None
TXN_000239,2024-12-03,West,Surat,Supermarket,Off-Trade,HoReCa,Kingfisher,1000,Bottle,0,None,0.015,0.805,30,228.77,6863.23,6757.1,56,25,0,Humid,30.8,None
TXN_000240,2024-04-18,West,Pune,Convenience Store,Off-Trade,Modern Trade,Local_Brand_B,650,Bottle,1,Bundle,0.104,0.876,32,149.3,4777.61,4280.72,57,29,0,Sunny,30.7,None
TXN_000241,2024-03-02,East,Patna,Supermarket,Off-Trade,HoReCa,Local_Brand_B,500,Draft,0,None,0.003,0.994,63,142.18,8957.04,8926.71,123,64,0,Sunny,26.7,None
TXN_000242,2024-12-26,West,Surat,Supermarket,Off-Trade,Independent Store,Budweiser,1000,Draft,1,Display,0.109,0.8,105,286.91,30125.97,26838.29,134,32,0,Rainy,26.8,Sports_Event
TXN_000243,2024-09-04,North,Jaipur,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,1000,Can,0,None,0.03,0.915,20,182.25,3644.97,3535.05,40,27,0,Cool,25.5,None
TXN_000244,2024-09-04,North,Jaipur,E-commerce,Off-Trade,Retail Chain,Imported_Special,650,Bottle,0,None,0.04,0.94,31,147.97,4587.19,4405.04,53,17,0,Cloudy,,Concert
TXN_000245,2024-01-15,South,Chennai,Supermarket,Off-Trade,Retail Chain,Heineken,650,Can,1,Digital_Coupon,0.114,1.044,114,209.7,23905.45,21176.93,162,51,0,Sunny,31.0,Long_Weekend
TXN_000246,2024-01-24,West,Surat,Bar/Restaurant,On-Trade,Retail Chain,Budweiser,330,Draft,1,Price_Off,0.27,1.07,102,157.0,16014.44,11686.09,187,87,0,Sunny,29.8,None
TXN_000247,2024-11-14,North,Delhi,Supermarket,Off-Trade,Independent Store,Local_Brand_B,500,Draft,0,None,0.038,0.903,37,140.92,5214.21,5018.57,68,30,0,Sunny,26.8,None
TXN_000248,2024-04-27,West,Pune,Bar/Restaurant,On-Trade,Independent Store,Local_Brand_B,330,Keg,0,None,0.029,0.874,80,114.99,9199.19,8930.67,160,78,0,Rainy,28.4,Long_Weekend
TXN_000249,2024-03-21,West,Surat,Convenience Store,Off-Trade,Independent Store,Budweiser,500,Keg,0,None,0.035,1.01,23,173.77,3996.78,3856.61,39,17,0,Rainy,27.5,None
TXN_000250,2024-08-28,East,Kolkata,Convenience Store,Off-Trade,Independent Store,Kingfisher,650,Bottle,1,Bundle,0.082,1.142,23,184.0,4231.96,3887.0,49,30,0,Rainy,25.0,None
TXN_000251,2024-08-26,West,Surat,Hypermarket,Off-Trade,Independent Store,Kingfisher,500,Bottle,0,None,0.027,1.137,73,175.65,12822.45,12478.0,128,57,0,Rainy,25.5,None
TXN_000252,2024-06-01,North,Jaipur,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_A,330,Bottle,0,None,0.031,0.869,62,120.0,7440.02,7207.25,111,52,0,Sunny,29.1,None
TXN_000253,2024-05-06,West,Pune,Hypermarket,Off-Trade,Modern Trade,Local_Brand_A,650,Bottle,0,None,0.038,1.111,90,162.13,14591.95,14034.95,170,82,0,Cloudy,30.5,Long_Weekend
TXN_000254,2024-05-23,West,Pune,Convenience Store,Off-Trade,HoReCa,Heineken,330,Draft,1,Bundle,0.259,0.96,41,167.42,6864.16,5085.06,71,28,0,Cloudy,29.3,None
TXN_000255,2024-05-07,South,Bengaluru,Convenience Store,Off-Trade,Independent Store,Kingfisher,330,Bottle,0,None,0.04,1.023,23,136.79,3146.16,3021.27,43,15,0,Cloudy,29.1,None
TXN_000256,2024-03-25,East,Bhubaneswar,Supermarket,Off-Trade,Independent Store,Kingfisher,330,Draft,0,None,0.007,1.018,44,150.67,6629.48,6584.95,68,25,0,Humid,29.4,Sports_Event
TXN_000257,2024-08-23,North,Lucknow,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_A,1000,Can,0,None,0.04,1.105,69,198.34,13685.31,13141.0,122,59,0,Sunny,28.2,Sports_Event
TXN_000258,2024-08-27,South,Hyderabad,Hypermarket,Off-Trade,Independent Store,Kingfisher,330,Bottle,1,Price_Off,0.211,0.859,155,148.54,23023.29,18154.87,280,124,0,Sunny,,None
TXN_000259,2024-08-06,North,Lucknow,Hypermarket,Off-Trade,Modern Trade,Budweiser,330,Keg,1,,0.278,0.988,46,149.24,6864.97,4954.66,59,11,0,Humid,29.1,None
TXN_000260,2024-01-05,North,Jaipur,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,650,Draft,0,None,0.049,1.028,28,165.59,4636.53,4407.82,50,31,0,Cool,22.2,None
TXN_000261,2024-05-29,West,Mumbai,Bar/Restaurant,On-Trade,Independent Store,Heineken,650,Bottle,1,Digital_Coupon,0.099,0.952,88,207.55,18264.28,16455.0,125,36,0,Cloudy,,None
TXN_000262,2024-02-02,North,Delhi,Supermarket,Off-Trade,Retail Chain,Budweiser,500,Can,0,None,0.003,1.111,83,171.71,14252.07,14204.04,107,25,0,Sunny,,Sports_Event
TXN_000263,2024-12-20,South,Chennai,Supermarket,Off-Trade,Retail Chain,Kingfisher,500,Can,0,None,0.006,0.929,49,163.31,8002.39,7954.85,70,16,0,Sunny,33.2,None
TXN_000264,2024-04-16,East,Bhubaneswar,Hypermarket,Off-Trade,Retail Chain,Budweiser,500,Can,0,None,0.045,1.101,68,179.51,12206.55,11662.12,134,74,0,Rainy,27.6,None
TXN_000265,2024-04-13,South,Chennai,Supermarket,Off-Trade,Independent Store,Local_Brand_A,1000,Can,0,None,0.017,0.951,79,188.07,14857.77,14603.02,102,22,0,Sunny,28.5,Festival
TXN_000266,2024-12-12,West,Ahmedabad,Bar/Restaurant,On-Trade,Retail Chain,Kingfisher,1000,Bottle,0,None,0.035,0.958,39,227.97,8890.64,8579.42,48,15,0,Rainy,27.1,None
TXN_000267,2024-12-25,East,Kolkata,Hypermarket,Off-Trade,Retail Chain,Heineken,330,Bottle,1,Display,0.165,1.124,51,163.55,8341.26,6963.92,87,45,0,Rainy,25.6,None
TXN_000268,2024-02-28,North,Delhi,Supermarket,Off-Trade,Retail Chain,Budweiser,1000,Can,0,None,0.007,0.933,48,250.55,12026.42,11946.27,82,29,0,Sunny,27.0,None
TXN_000269,2024-09-14,South,Kochi,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,650,Bottle,0,None,0.034,1.1,45,139.58,6280.94,6068.74,71,26,0,Cloudy,27.5,Festival
