outlet_id,month,region,city,outlet_type,channel,heineken_facings,heineken_shelf_share,heineken_cooler_share,monthly_footfall,activation_flag,execution_score,oos_days,heineken_volume_cases,competitor_volume_cases,heineken_revenue_inr,gross_margin_pct
OUT_0015,9/1/2024,West,Mumbai,Liquor_Store,Off-Trade,11,0.256620654,0.371816289,996,1,73.59695993,2,53,56,8533.154326,0.338843856
OUT_0015,10/1/2024,West,Mumbai,Liquor_Store,Off-Trade,10,0.189837824,0.332943947,1784,1,71.53065753,1,59,92,9907.45961,0.230059775
OUT_0015,11/1/2024,West,Mumbai,Liquor_Store,Off-Trade,7,0.174631659,0.296768135,964,0,48.07313798,1,45,40,7052.031788,0.261869569
OUT_0015,12/1/2024,West,Mumbai,Liquor_Store,Off-Trade,13,0.081712862,0.303637501,585,0,57.81637659,0,77,121,11929.24204,0.187778589
OUT_0016,1/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,6,0.182210922,0.184152262,1805,0,68.31706083,0,52,76,8799.633735,0.179549156
OUT_0016,2/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,11,,0.238126087,1572,0,66.4151057,2,30,19,5319.370918,0.206233876
OUT_0016,3/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,6,0.207582698,0.229339432,1060,0,64.57675507,2,26,13,4594.517079,0.320381379
OUT_0016,4/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,9,0.22866415,0.084087995,810,0,89.90617693,0,80,28,14388.96584,0.220865956
OUT_0016,5/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,9,0.282752708,0.24960303,1181,1,,1,66,57,11332.82342,0.316752526
OUT_0016,6/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,10,0.207734996,0.346204524,816,1,93.63103753,0,72,107,10151.70566,0.180482632
OUT_0016,7/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,11,0.166875646,0.245079317,800,0,98.39471931,1,61,70,9280.435151,0.210129608
OUT_0016,8/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,9,0.169014638,,523,0,65.23093119,2,26,38,3984.268484,0.27928976
OUT_0016,9/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,7,0.286596273,0.198276929,1382,0,64.32524641,0,37,67,5669.054478,0.217005407
OUT_0016,10/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,11,0.173290432,0.290734752,1280,0,82.63006435,2,53,88,8907.02992,0.38203743
OUT_0016,11/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,8,0.231614364,0.193941958,1799,0,74.32200249,1,49,118,7344.985476,0.345957961
OUT_0016,12/1/2024,North,Chandigarh,Liquor_Store,Off-Trade,9,0.293326087,0.298844997,574,0,62.84985922,1,54,70,8547.028941,0.327452092
OUT_0017,1/1/2024,North,Chandigarh,Bar,On-Trade,8,0.213923545,0.194400074,1355,0,76.78145247,1,43,79,7521.639592,0.214278724
OUT_0017,2/1/2024,North,Chandigarh,Bar,On-Trade,10,0.302180533,0.367869768,1057,0,82.15124371,2,80,66,11452.23373,0.257819033
OUT_0017,3/1/2024,North,Chandigarh,Bar,On-Trade,12,0.257768556,0.294394393,1309,0,85.82709216,0,67,92,11175.06582,0.308288861
OUT_0017,4/1/2024,North,Chandigarh,Bar,On-Trade,7,0.156816877,0.183230982,1125,0,82.82926419,0,59,90,9435.442284,0.262787518
OUT_0017,5/1/2024,North,Chandigarh,Bar,On-Trade,9,0.17899091,0.245067015,1169,0,64.72605511,1,68,123,11695.29863,0.220744504
OUT_0017,6/1/2024,North,Chandigarh,Bar,On-Trade,8,0.225609384,0.272347464,1444,0,63.82028713,0,22,31,3794.494328,0.324383214
OUT_0017,7/1/2024,North,Chandigarh,Bar,On-Trade,14,0.273249381,0.337677996,1943,1,75.32395077,0,73,42,11089.5085,0.289937784
OUT_0017,8/1/2024,North,Chandigarh,Bar,On-Trade,5,0.297242503,0.229995116,574,0,55.38562578,2,47,77,6632.312267,0.295168643
OUT_0017,9/1/2024,North,Chandigarh,Bar,On-Trade,7,0.198048567,0.288048362,1222,1,63.7034199,0,52,58,7889.226447,0.276808014
OUT_0017,10/1/2024,North,Chandigarh,Bar,On-Trade,15,0.189521409,0.282196367,1782,0,60.14365392,1,67,82,10311.29696,0.293822591
OUT_0017,11/1/2024,North,Chandigarh,Bar,On-Trade,9,0.28985087,0.305810651,998,0,68.18786512,2,43,55,7006.396061,0.220404273
OUT_0017,12/1/2024,North,Chandigarh,Bar,On-Trade,11,0.243202489,0.437832293,765,1,88.85714559,0,28,37,4789.364989,0.283661913
OUT_0018,1/1/2024,North,Chandigarh,Bar,On-Trade,14,0.248672258,0.349647556,1662,1,68.18203031,1,46,41,6899.48238,0.28619372
OUT_0018,2/1/2024,North,Chandigarh,Bar,On-Trade,15,0.216984297,0.337642868,1562,0,78.12469512,0,78,91,12066.42817,0.241422897
OUT_0018,3/1/2024,North,Chandigarh,Bar,On-Trade,11,0.110616196,0.149230547,1902,0,84.82494268,0,44,72,6916.832118,0.236520095
OUT_0018,4/1/2024,North,Chandigarh,Bar,On-Trade,7,0.144831523,0.11637152,1372,0,63.69950646,0,72,116,11927.54419,0.296859286
OUT_0018,5/1/2024,North,Chandigarh,Bar,On-Trade,11,0.21216646,0.416876007,1109,1,70.42966429,2,69,96,9952.214588,0.363087322
OUT_0018,6/1/2024,North,Chandigarh,Bar,On-Trade,11,0.197311966,0.139674945,822,0,54.35708151,2,55,42,7905.890116,0.229081112
OUT_0018,7/1/2024,North,Chandigarh,Bar,On-Trade,6,0.236439543,0.236265006,297,0,67.85139202,4,52,69,8851.451225,0.284139338
OUT_0018,8/1/2024,North,Chandigarh,Bar,On-Trade,11,0.21394251,0.209745898,901,0,53.11122008,0,66,78,9357.014679,0.327666411
OUT_0018,9/1/2024,North,Chandigarh,Bar,On-Trade,3,0.242468722,0.493698445,1152,1,84.2262648,0,48,56,6978.549074,0.272253507
OUT_0018,10/1/2024,North,Chandigarh,Bar,On-Trade,8,0.294624848,0.222893103,741,0,64.75674732,0,35,42,5763.562018,0.323523428
OUT_0018,11/1/2024,North,Chandigarh,Bar,On-Trade,7,0.245734037,0.277348454,1245,1,84.81646638,1,60,68,8627.908531,0.306761887
OUT_0018,12/1/2024,North,Chandigarh,Bar,On-Trade,10,0.222066235,0.236613292,1114,0,64.00869357,3,66,116,11481.27935,0.272348655
OUT_0019,1/1/2024,West,Mumbai,Restaurant,On-Trade,11,0.19774026,0.482691514,242,1,68.33147693,0,54,75,8162.961802,0.18148202
OUT_0019,2/1/2024,West,Mumbai,Restaurant,On-Trade,10,0.253236473,0.511025418,1096,1,80.56066741,0,75,131,11536.4639,0.298543643
OUT_0019,3/1/2024,West,Mumbai,Restaurant,On-Trade,16,0.231755444,0.16810072,1336,0,69.77705599,2,57,80,9611.090776,0.38609488
OUT_0019,4/1/2024,West,Mumbai,Restaurant,On-Trade,8,0.328561501,0.338361403,691,1,87.36924373,1,43,58,7395.284729,0.267251865
OUT_0019,5/1/2024,West,Mumbai,Restaurant,On-Trade,11,0.292316189,0.38873263,1808,1,79.10132032,0,61,67,10389.25282,0.320134309
OUT_0019,6/1/2024,West,Mumbai,Restaurant,On-Trade,9,0.268740036,0.318849596,848,0,55.90415431,0,64,5,10664.93872,0.250608581
OUT_0019,7/1/2024,West,Mumbai,Restaurant,On-Trade,8,0.113099455,0.28189684,1434,0,68.23073993,0,53,65,9234.175977,0.268527019
OUT_0019,8/1/2024,West,Mumbai,Restaurant,On-Trade,6,0.17525395,0.33117916,769,0,81.71038285,1,82,115,13541.3609,0.252275983
OUT_0019,9/1/2024,West,Mumbai,Restaurant,On-Trade,8,0.166885388,0.213949001,935,0,62.18566391,1,77,83,11204.81857,0.294820334
OUT_0019,10/1/2024,West,Mumbai,Restaurant,On-Trade,7,0.222266242,0.227558989,1465,0,67.85720094,2,62,71,10578.9339,0.357223297
OUT_0019,11/1/2024,West,Mumbai,Restaurant,On-Trade,10,0.207539331,0.30734493,1449,0,59.17856884,1,44,55,6635.605514,0.334107317
OUT_0019,12/1/2024,West,Mumbai,Restaurant,On-Trade,11,0.278100875,0.372305878,1602,1,68.19402343,2,61,40,9308.033842,0.255654682
OUT_0020,1/1/2024,South,Chennai,Supermarket,Off-Trade,13,0.24763322,0.237722536,2602,0,67.68538687,0,94,138,13465.12806,0.243048483
OUT_0020,2/1/2024,South,Chennai,Supermarket,Off-Trade,9,0.226297695,0.296477564,1900,0,68.23023644,1,60,52,8606.892175,0.339489871
OUT_0020,3/1/2024,South,Chennai,Supermarket,Off-Trade,8,0.173392029,0.286270074,2545,0,65.88449562,0,103,73,17538.81974,0.182991315
OUT_0020,4/1/2024,South,Chennai,Supermarket,Off-Trade,6,0.144529671,0.152038446,1764,0,67.31438585,3,83,124,13113.38,0.365327915
OUT_0020,5/1/2024,South,Chennai,Supermarket,Off-Trade,14,0.22831509,0.337165718,1562,0,66.31657231,2,60,61,9361.390515,0.296058465
OUT_0020,6/1/2024,South,Chennai,Supermarket,Off-Trade,14,0.213272932,0.148614914,2064,0,44.56261299,2,100,72,14414.35066,0.301605169
OUT_0020,7/1/2024,South,Chennai,Supermarket,Off-Trade,14,0.175517754,0.27186222,1861,0,83.79727838,0,60,77,9859.381763,0.214700148
OUT_0020,8/1/2024,South,Chennai,Supermarket,Off-Trade,2,0.211171396,0.316294222,1547,1,,1,58,101,8242.562382,0.27441667
OUT_0020,9/1/2024,South,Chennai,Supermarket,Off-Trade,11,0.184232874,0.172841823,1794,0,63.72753411,2,107,84,16622.73614,0.240871657
OUT_0020,10/1/2024,South,Chennai,Supermarket,Off-Trade,7,0.200355144,0.16373601,2062,0,73.50076495,0,113,141,17887.99398,0.347906134
OUT_0020,11/1/2024,South,Chennai,Supermarket,Off-Trade,12,0.264580635,0.263008896,2036,1,84.53240894,0,122,146,18432.12505,0.273126465
OUT_0020,12/1/2024,South,Chennai,Supermarket,Off-Trade,10,0.296772443,0.407752443,1949,1,71.64928994,0,82,109,12128.95727,0.271050324
OUT_0021,1/1/2024,East,Patna,Supermarket,Off-Trade,9,0.210346456,0.244443879,1954,1,69.30003104,2,98,174,14615.72613,0.360933846
OUT_0021,2/1/2024,East,Patna,Supermarket,Off-Trade,5,0.258889825,0.324717919,1907,0,66.55061365,0,68,99,10055.38012,0.341564903
OUT_0021,3/1/2024,East,Patna,Supermarket,Off-Trade,5,0.260028379,0.320365734,2200,1,71.46584234,3,99,189,14995.00432,0.253687213
OUT_0021,4/1/2024,East,Patna,Supermarket,Off-Trade,12,0.189701219,0.16141498,2379,0,78.95947064,1,80,132,12372.80782,0.275076171
OUT_0021,5/1/2024,East,Patna,Supermarket,Off-Trade,9,0.220325151,,1308,0,87.5770027,1,103,153,15697.67577,0.288869149
OUT_0021,6/1/2024,East,Patna,Supermarket,Off-Trade,16,0.193905001,0.371080475,2290,0,58.01271669,0,78,137,10996.8503,0.283009932
OUT_0021,7/1/2024,East,Patna,Supermarket,Off-Trade,13,0.29653433,,1907,1,75.18435593,0,105,140,14928.4282,0.379665391
OUT_0021,8/1/2024,East,Patna,Supermarket,Off-Trade,10,0.387544018,0.360074145,2694,1,76.39984824,0,68,110,12034.87908,0.216547891
OUT_0021,9/1/2024,East,Patna,Supermarket,Off-Trade,12,0.151229255,0.30620308,1903,0,79.35842203,1,65,56,9829.48366,0.328168533
OUT_0021,10/1/2024,East,Patna,Supermarket,Off-Trade,10,0.153277276,0.203120976,1909,0,67.20462537,2,70,121,10527.98357,0.345563728
OUT_0021,11/1/2024,East,Patna,Supermarket,Off-Trade,10,0.173673013,0.228297124,1923,0,60.33983472,1,51,66,9156.712164,0.264165564
OUT_0021,12/1/2024,East,Patna,Supermarket,Off-Trade,3,0.145840719,0.118077142,1861,0,66.09822557,1,120,160,18156.97027,0.34104904
OUT_0022,1/1/2024,South,Bengaluru,Bar,On-Trade,12,0.196550465,0.154573335,915,0,81.56693577,0,43,71,7038.640582,0.30468767
OUT_0022,2/1/2024,South,Bengaluru,Bar,On-Trade,11,0.106997915,0.258454278,1621,0,82.13568505,1,68,97,9959.532215,0.236200488
OUT_0022,3/1/2024,South,Bengaluru,Bar,On-Trade,7,0.05578538,,813,0,72.01252846,0,38,41,6193.470312,0.274881495
OUT_0022,4/1/2024,South,Bengaluru,Bar,On-Trade,10,0.204998379,0.187824628,1670,0,82.10853209,0,83,102,12692.09065,0.360090694
OUT_0022,5/1/2024,South,Bengaluru,Bar,On-Trade,11,0.159258384,0.278592944,789,0,57.58883168,2,90,112,12600.63054,0.241373838
OUT_0022,6/1/2024,South,Bengaluru,Bar,On-Trade,5,0.281013468,0.127633621,965,1,99.85917799,1,56,86,8916.404358,0.325714062
OUT_0022,7/1/2024,South,Bengaluru,Bar,On-Trade,6,0.307330538,0.14428401,1127,0,76.22859446,1,31,27,4684.782757,0.289206945
OUT_0022,8/1/2024,South,Bengaluru,Bar,On-Trade,9,0.169990197,0.270848009,929,0,74.50722466,2,42,40,6781.979804,0.252997227
OUT_0022,9/1/2024,South,Bengaluru,Bar,On-Trade,12,0.224650593,0.307806468,780,0,69.66983924,1,48,74,7508.702033,0.183068929
OUT_0022,10/1/2024,South,Bengaluru,Bar,On-Trade,6,0.201408335,0.219938162,965,0,55.32500912,1,48,57,7640.730419,0.325258172
OUT_0022,11/1/2024,South,Bengaluru,Bar,On-Trade,13,0.250159184,0.314575049,1113,0,68.9242586,1,59,53,8743.016445,0.327470826
OUT_0022,12/1/2024,South,Bengaluru,Bar,On-Trade,11,0.293329927,0.391626479,1372,1,100,0,78,157,13003.0522,0.26218391
OUT_0023,1/1/2024,North,Jaipur,Hypermarket,Off-Trade,9,0.194621717,0.192803961,2929,0,82.5540969,0,98,118,15804.24203,0.174851871
OUT_0023,2/1/2024,North,Jaipur,Hypermarket,Off-Trade,9,0.190476999,0.216881397,1975,0,80.64567976,0,95,129,14848.32751,0.219795338
OUT_0023,3/1/2024,North,Jaipur,Hypermarket,Off-Trade,4,0.191065161,0.405622604,2994,1,81.65418517,0,120,81,16970.29601,0.331958119
OUT_0023,4/1/2024,North,Jaipur,Hypermarket,Off-Trade,6,0.16396314,0.283698999,1988,0,,0,102,183,15674.24565,0.215229039
OUT_0023,5/1/2024,North,Jaipur,Hypermarket,Off-Trade,12,0.211167025,0.274823204,2261,1,84.31640308,0,134,105,22518.70873,0.276891836
OUT_0023,6/1/2024,North,Jaipur,Hypermarket,Off-Trade,4,0.135629835,0.437017235,2035,1,75.11758189,1,116,166,18129.95591,0.292539633
OUT_0023,7/1/2024,North,Jaipur,Hypermarket,Off-Trade,9,0.230192202,0.329631081,2612,0,92.27078364,0,86,119,14794.62642,0.23363016
OUT_0023,8/1/2024,North,Jaipur,Hypermarket,Off-Trade,4,0.204938814,0.267491732,1726,1,83.32243786,0,92,107,14017.47972,0.2689839
OUT_0023,9/1/2024,North,Jaipur,Hypermarket,Off-Trade,6,0.225244287,0.39998924,2115,1,80.67968026,0,66,47,9866.32855,0.270338659
OUT_0023,10/1/2024,North,Jaipur,Hypermarket,Off-Trade,10,0.197429871,0.133121473,2222,1,93.3809073,0,89,101,14812.21577,0.307831531
OUT_0023,11/1/2024,North,Jaipur,Hypermarket,Off-Trade,10,0.187612429,0.207553456,2371,0,67.80359015,3,100,182,17719.4881,0.243437994
OUT_0023,12/1/2024,North,Jaipur,Hypermarket,Off-Trade,9,0.197935447,0.505454485,1786,1,86.86746018,1,74,56,13006.18594,0.300920395
OUT_0024,1/1/2024,West,Ahmedabad,Supermarket,Off-Trade,8,0.211236979,0.31279263,2140,1,65.06626996,1,63,117,10957.3714,0.377653083
OUT_0024,2/1/2024,West,Ahmedabad,Supermarket,Off-Trade,3,0.283761924,0.391103921,2406,1,79.0970493,1,67,64,9826.7346,0.311722975
OUT_0024,3/1/2024,West,Ahmedabad,Supermarket,Off-Trade,10,0.136302214,0.148597195,2090,0,63.3574141,2,85,86,12242.04874,0.307238835
OUT_0024,4/1/2024,West,Ahmedabad,Supermarket,Off-Trade,13,0.22070414,0.443755531,1592,1,,1,96,90,14581.01594,0.267818089
OUT_0024,5/1/2024,West,Ahmedabad,Supermarket,Off-Trade,9,0.241176425,0.273470036,2489,0,69.00988108,1,131,214,21548.38074,0.239230457
OUT_0024,6/1/2024,West,Ahmedabad,Supermarket,Off-Trade,10,0.153848917,0.133283365,2134,0,70.89141766,1,86,105,14759.78966,0.294517401
OUT_0024,7/1/2024,West,Ahmedabad,Supermarket,Off-Trade,12,0.122384545,0.402274966,1599,1,79.4715237,1,111,129,15671.02057,0.366484433
OUT_0024,8/1/2024,West,Ahmedabad,Supermarket,Off-Trade,10,0.12607716,0.326179647,2393,0,73.71111803,5,69,72,10811.66888,0.40138131
OUT_0024,9/1/2024,West,Ahmedabad,Supermarket,Off-Trade,12,0.213306419,0.159903254,2327,0,66.73154904,0,91,154,14036.07523,0.276298633
OUT_0024,10/1/2024,West,Ahmedabad,Supermarket,Off-Trade,2,0.174960741,0.206788273,2414,0,64.88056862,0,76,107,12684.09725,0.223079194
OUT_0024,11/1/2024,West,Ahmedabad,Supermarket,Off-Trade,5,0.150962094,0.188288666,1945,0,75.51158406,1,79,166,11838.7689,0.174047098
OUT_0024,12/1/2024,West,Ahmedabad,Supermarket,Off-Trade,5,0.244693452,0.32458191,2124,1,94.13096516,1,142,224,24397.71413,0.353199127
OUT_0025,1/1/2024,South,Bengaluru,Supermarket,Off-Trade,11,0.181049973,0.379879713,1814,0,67.0326173,2,82,70,12753.48479,0.306148056
OUT_0025,2/1/2024,South,Bengaluru,Supermarket,Off-Trade,17,0.250176183,0.31731808,2232,1,74.9975223,5,116,202,19354.13668,0.222467789
OUT_0025,3/1/2024,South,Bengaluru,Supermarket,Off-Trade,8,0.354160135,0.265508997,1676,1,,1,98,84,14517.59524,0.215454766
OUT_0025,4/1/2024,South,Bengaluru,Supermarket,Off-Trade,14,0.133779881,0.318903691,1926,0,63.09457209,2,105,123,15838.68941,0.250983094
OUT_0025,5/1/2024,South,Bengaluru,Supermarket,Off-Trade,10,0.191855539,0.307571645,2165,0,75.64984564,0,136,197,21061.36601,0.266502681
OUT_0025,6/1/2024,South,Bengaluru,Supermarket,Off-Trade,9,0.275293629,0.292230047,1934,0,61.9243797,1,64,65,10835.92899,0.215292478
OUT_0025,7/1/2024,South,Bengaluru,Supermarket,Off-Trade,9,0.173719892,0.235550591,1888,0,72.94880596,2,59,63,10247.01923,0.290434147
OUT_0025,8/1/2024,South,Bengaluru,Supermarket,Off-Trade,8,0.288290418,0.244386419,2258,0,72.26354516,1,65,88,10834.0622,0.317760257
OUT_0025,9/1/2024,South,Bengaluru,Supermarket,Off-Trade,7,0.184727973,0.281235129,1437,0,62.58424611,1,82,166,11614.75526,0.32249766
OUT_0025,10/1/2024,South,Bengaluru,Supermarket,Off-Trade,11,0.238993669,,2100,1,75.16662737,0,107,177,18096.71241,0.230412179
OUT_0025,11/1/2024,South,Bengaluru,Supermarket,Off-Trade,8,0.323794607,0.442510288,1866,1,74.7396999,1,92,63,14979.37577,0.270056085
OUT_0025,12/1/2024,South,Bengaluru,Supermarket,Off-Trade,8,0.190544201,0.354447899,1698,1,84.88313561,0,70,92,11402.89912,0.345110753
OUT_0026,1/1/2024,East,Kolkata,Supermarket,Off-Trade,8,0.181833625,0.215845272,1471,0,81.48078355,1,37,41,6378.271374,0.37205415
OUT_0026,2/1/2024,East,Kolkata,Supermarket,Off-Trade,4,0.149762326,0.317082767,2134,0,61.1540496,1,79,57,12603.11081,0.331018427
OUT_0026,3/1/2024,East,Kolkata,Supermarket,Off-Trade,8,0.154614596,0.215751156,2265,0,60.42425155,1,135,132,24004.75566,0.186926362
OUT_0026,4/1/2024,East,Kolkata,Supermarket,Off-Trade,11,0.218863029,0.194490303,2162,0,68.43101187,1,146,175,21538.93796,0.271774748
OUT_0026,5/1/2024,East,Kolkata,Supermarket,Off-Trade,9,0.200540004,0.265027402,1828,0,58.10950524,2,118,115,18760.60436,0.277841116
OUT_0026,6/1/2024,East,Kolkata,Supermarket,Off-Trade,13,0.137965132,0.292824323,2121,0,59.36875634,0,27,30,3886.933399,0.250731
OUT_0026,7/1/2024,East,Kolkata,Supermarket,Off-Trade,13,0.164378152,0.338833989,1802,0,62.88808096,1,67,146,10971.07934,0.208777419
OUT_0026,8/1/2024,East,Kolkata,Supermarket,Off-Trade,7,0.18616192,,1443,1,83.20728633,0,114,110,16569.64638,0.301629634
OUT_0026,9/1/2024,East,Kolkata,Supermarket,Off-Trade,5,,0.285467182,1720,0,66.01859687,0,54,71,9243.455758,0.277697925
OUT_0026,10/1/2024,East,Kolkata,Supermarket,Off-Trade,13,0.233571927,0.261777182,1453,0,69.7196664,3,114,134,17361.44859,0.255698819
OUT_0026,11/1/2024,East,Kolkata,Supermarket,Off-Trade,5,0.274369162,0.292321852,1823,1,80.13001266,0,109,172,18549.68878,0.250010151
OUT_0026,12/1/2024,East,Kolkata,Supermarket,Off-Trade,10,0.151701929,0.175926225,1413,0,59.43413582,2,76,120,12343.68011,0.209992756
OUT_0027,1/1/2024,North,Jaipur,Hypermarket,Off-Trade,14,0.318384178,0.381654623,1969,0,72.53394456,2,66,127,11552.65923,0.29822582
OUT_0027,2/1/2024,North,Jaipur,Hypermarket,Off-Trade,12,0.139004631,0.198392605,2103,0,58.03118564,1,48,38,8438.071196,0.360046752
OUT_0027,3/1/2024,North,Jaipur,Hypermarket,Off-Trade,17,0.297316576,0.306748717,1954,1,85.0685192,1,110,179,15854.39915,0.33188831
OUT_0027,4/1/2024,North,Jaipur,Hypermarket,Off-Trade,10,0.222848116,0.331475266,2149,0,61.36525629,2,80,71,13268.67953,0.229325169
OUT_0027,5/1/2024,North,Jaipur,Hypermarket,Off-Trade,14,0.248035666,0.279168847,2347,0,82.97112553,1,94,101,15232.42233,0.217716782
OUT_0027,6/1/2024,North,Jaipur,Hypermarket,Off-Trade,12,0.277302348,0.197656344,1769,0,60.6984565,1,81,99,11508.18262,0.281719135
OUT_0027,7/1/2024,North,Jaipur,Hypermarket,Off-Trade,6,0.282465498,0.487340788,1704,1,71.71561683,1,81,66,13369.40944,0.24117557
OUT_0027,8/1/2024,North,Jaipur,Hypermarket,Off-Trade,9,0.158662397,0.350156184,1550,1,92.57041038,0,67,51,12012.84728,0.240986
OUT_0027,9/1/2024,North,Jaipur,Hypermarket,Off-Trade,6,0.22664998,0.281980513,3162,0,49.63245116,2,66,104,11540.44277,0.366381878
OUT_0027,10/1/2024,North,Jaipur,Hypermarket,Off-Trade,6,0.29906218,0.195302479,1584,0,58.22372529,0,63,68,10914.47497,0.286225899
OUT_0027,11/1/2024,North,Jaipur,Hypermarket,Off-Trade,8,0.220663707,0.361342177,1912,1,91.75045199,1,77,60,11270.73637,0.279202943
OUT_0027,12/1/2024,North,Jaipur,Hypermarket,Off-Trade,6,0.186274213,0.110176965,2264,0,67.58048121,2,115,106,20377.05047,0.325915889
OUT_0028,1/1/2024,East,Kolkata,Hypermarket,Off-Trade,12,0.176807173,0.175998539,1583,0,65.00481853,2,106,189,19047.46066,0.265475317
OUT_0028,2/1/2024,East,Kolkata,Hypermarket,Off-Trade,11,0.157201791,0.232048769,1770,0,83.74939801,0,32,55,5741.831703,0.313059528
OUT_0028,3/1/2024,East,Kolkata,Hypermarket,Off-Trade,7,0.244863252,0.289699711,2728,1,62.88989278,1,99,147,16631.35371,0.233354555
OUT_0028,4/1/2024,East,Kolkata,Hypermarket,Off-Trade,13,0.164411107,0.278807085,2212,0,61.92317639,1,88,163,13397.69563,0.284604173
OUT_0028,5/1/2024,East,Kolkata,Hypermarket,Off-Trade,9,0.127163797,0.175540501,2084,0,71.40553138,3,360,98,59374.73308,0.234878797
OUT_0028,6/1/2024,East,Kolkata,Hypermarket,Off-Trade,15,0.233013452,0.161538354,2975,0,79.7284174,1,63,90,10214.17035,0.30320455
OUT_0028,7/1/2024,East,Kolkata,Hypermarket,Off-Trade,2,0.295019054,0.290792135,1806,0,77.88861997,0,100,124,16003.87233,0.32823506
OUT_0028,8/1/2024,East,Kolkata,Hypermarket,Off-Trade,7,0.251485193,0.353670554,1530,1,79.41411412,1,120,93,18435.59075,0.25432135
OUT_0028,9/1/2024,East,Kolkata,Hypermarket,Off-Trade,8,0.282214536,0.157170893,2223,0,70.84867029,2,87,93,15614.46933,0.213526648
OUT_0028,10/1/2024,East,Kolkata,Hypermarket,Off-Trade,5,0.23923353,0.288144996,2048,0,,1,49,49,7907.221402,0.296514869
OUT_0028,11/1/2024,East,Kolkata,Hypermarket,Off-Trade,7,0.249687087,0.307280399,2286,1,67.45414616,2,106,107,16067.65853,0.268205659
OUT_0028,12/1/2024,East,Kolkata,Hypermarket,Off-Trade,9,0.127999257,0.235281353,2294,0,52.8705088,0,96,129,15361.04299,0.278126263
OUT_0029,1/1/2024,West,Pune,Liquor_Store,Off-Trade,12,0.284551425,0.284362179,877,0,67.07805686,2,55,79,9379.385865,0.205487128
OUT_0029,2/1/2024,West,Pune,Liquor_Store,Off-Trade,10,0.198793572,0.334246527,988,0,64.41526355,1,47,55,7671.170304,0.252715119
OUT_0029,3/1/2024,West,Pune,Liquor_Store,Off-Trade,7,0.185573098,0.331978451,1346,1,82.57648913,1,80,97,12605.87183,0.264361359
OUT_0029,4/1/2024,West,Pune,Liquor_Store,Off-Trade,14,0.242416875,0.156713482,1735,0,41.04949456,2,44,65,6799.560297,0.243477994
OUT_0029,5/1/2024,West,Pune,Liquor_Store,Off-Trade,10,0.211047096,0.20413454,1554,0,57.41147881,2,70,63,10939.23281,0.278345416
OUT_0029,6/1/2024,West,Pune,Liquor_Store,Off-Trade,13,0.147965306,0.233027993,398,0,79.11659363,1,84,102,14973.16232,0.308973088
OUT_0029,7/1/2024,West,Pune,Liquor_Store,Off-Trade,15,0.244808406,0.278593439,473,0,73.90631182,0,53,75,8132.804225,0.306283159
OUT_0029,8/1/2024,West,Pune,Liquor_Store,Off-Trade,7,0.301822937,0.155430183,1459,0,78.3020702,1,66,104,9463.047157,0.355368779
OUT_0029,9/1/2024,West,Pune,Liquor_Store,Off-Trade,5,0.124136567,0.283119936,575,0,69.92487238,1,38,59,5529.764786,0.283296157
OUT_0029,10/1/2024,West,Pune,Liquor_Store,Off-Trade,10,0.188621432,0.294674727,977,0,60.88557919,2,47,47,7605.569327,0.309509543
OUT_0029,11/1/2024,West,Pune,Liquor_Store,Off-Trade,8,0.172796879,0.367722816,1645,0,75.64717115,0,24,48,3980.422371,0.219529351
